label,id,filepath,sentence
-1,piece61,phrases/Final_Fantasy_7_VincentsTheme_10," t_108 v_124 d_eighth_0 n_54 . , v_124 d_quarter_1 n_69 , , v_124 d_eighth_0 n_57 , , v_124 d_eighth_0 n_54 , , v_124 d_eighth_0 n_50 v_124 d_quarter_1 n_67 , , v_124 d_eighth_0 n_62 , , v_124 d_eighth_0 n_58 , , v_124 d_quarter_1 n_67 , , t_108 v_124 d_eighth_0 n_62 , , v_124 d_eighth_0 n_58 , , v_124 d_quarter_1 n_67 , , v_124 d_eighth_0 n_62 , , v_124 d_eighth_0 n_58 , , v_124 d_eighth_0 n_46 v_124 d_quarter_1 n_70 , , v_124 d_eighth_0 n_64 , , v_124 d_eighth_0 n_62 , , t_108 v_124 d_quarter_1 n_69 , , v_124 d_eighth_0 n_64 , , v_124 d_eighth_0 n_62 , , v_124 d_quarter_1 n_67 , , v_124 d_eighth_0 n_64 , , v_124 d_eighth_0 n_62 , , v_124 d_eighth_0 n_50 v_124 d_quarter_1 n_65 , , v_124 d_eighth_0 n_57 , , t_108 v_124 d_eighth_0 n_58 , , v_124 d_quarter_1 n_65 , , v_124 d_eighth_0 n_57 , , v_124 d_eighth_0 n_58 , , v_124 d_quarter_1 n_65 , , v_124 d_eighth_0 n_57 , , v_124 d_eighth_0 n_59 , , v_124 d_eighth_0 n_50 v_124 d_quarter_1 n_65 , ,"
-1,piece17,phrases/Final_Fantasy_7_BattleTheme_4," t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_61 . v_64 d_16th_0 n_84 , v_64 d_16th_0 n_83 , v_64 d_16th_0 n_53 v_64 d_16th_0 n_61 v_64 d_16th_0 n_84 , v_64 d_16th_0 n_82 , v_64 d_16th_0 n_80 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_61 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_79 , v_64 d_eighth_0 n_80 , , v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_72 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_61 , v_64 d_16th_0 n_75 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_61 v_64 d_eighth_0 n_77 , , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_61 , v_64 d_16th_0 n_65 v_64 d_16th_0 n_68 , v_64 d_16th_0 n_63 v_64 d_16th_0 n_67 , v_64 d_16th_0 n_53 v_64 d_16th_0 n_61 v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_68 , , v_64 d_16th_0 n_67 v_64 d_16th_0 n_70 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_61 v_64 d_16th_0 n_68 v_64 d_16th_0 n_72 , v_64 d_16th_0 n_70 v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_72 v_64 d_eighth_0 n_75 , v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_61 , v_64 d_16th_0 n_70 v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_72 v_64 d_eighth_0 n_75 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_60 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_eighth_0 n_51 v_64 d_eighth_0 n_60 v_64 d_16th_0 n_75 v_64 d_16th_0 n_79 , v_64 d_16th_0 n_77 v_64 d_16th_0 n_80 , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 , v_64 d_16th_0 n_80 , v_64 d_16th_0 n_75 , v_64 d_16th_0 n_53 v_64 d_16th_0 n_58 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_79 , v_64 d_16th_0 n_77 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_16th_0 n_75 , v_64 d_16th_0 n_73 , v_64 d_16th_0 n_77 , v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 v_64 d_16th_0 n_70 , v_64 d_16th_0 n_72 , v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_16th_0 n_75 , v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_73 , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 , v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_73 , , v_64 d_16th_0 n_53 v_64 d_16th_0 n_58 v_64 d_eighth_1 n_63 v_64 d_eighth_1 n_72 , , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_eighth_1 n_61 v_64 d_eighth_1 n_70 , , , v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 v_64 d_16th_0 n_65 v_64 d_16th_0 n_70 , v_64 d_16th_0 n_68 v_64 d_16th_0 n_72 , v_64 d_16th_0 n_70 v_64 d_16th_0 n_73 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_16th_0 n_72 v_64 d_16th_0 n_75 , v_64 d_16th_0 n_73 v_64 d_16th_0 n_77 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_16th_0 n_75 v_64 d_16th_0 n_79 , v_64 d_16th_0 n_77 v_64 d_16th_0 n_80 ,"
1,piece87,phrases/Donkey_Kong_Country_2_HotHeadBop_1," t_108 v_56 d_16th_0 n_33 . v_52 d_16th_0 n_33 , , , , , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , , , , , , v_52 d_16th_0 n_33 , t_108 v_56 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_43 , , v_64 d_eighth_0 n_44 , , t_108 v_56 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , , , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , , , , , , v_52 d_16th_0 n_33 , t_108 v_56 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , v_52 d_16th_0 n_33 , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_43 , , v_64 d_eighth_0 n_44 , ,"
1,piece28,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_SariasSong_6," t_148 v_100 d_16th_0 n_48 v_100 d_16th_0 n_76 . , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_16th_0 n_72 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_half_0 n_67 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , v_100 d_16th_0 n_48 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_16th_0 n_71 , , t_148 v_100 d_16th_0 n_48 v_100 d_16th_0 n_67 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_16th_0 n_62 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_quarter_0 n_64 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , v_100 d_16th_0 n_48 , v_100 d_16th_0 n_65 , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_16th_0 n_64 , v_100 d_16th_0 n_65 , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_quarter_0 n_64 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , t_148 v_100 d_eighth_0 n_50 v_100 d_16th_0 n_62 , , v_100 d_16th_0 n_53 v_100 d_16th_0 n_57 v_100 d_16th_0 n_64 , , v_100 d_eighth_0 n_50 v_100 d_quarter_0 n_65 , , v_100 d_16th_0 n_53 v_100 d_16th_0 n_57 , , v_100 d_eighth_0 n_43 v_100 d_16th_0 n_67 , , v_100 d_16th_0 n_47 v_100 d_16th_0 n_50 v_100 d_16th_0 n_69 , , v_100 d_eighth_0 n_43 v_100 d_quarter_0 n_71 , , v_100 d_16th_0 n_47 v_100 d_16th_0 n_50 , , t_148 v_100 d_eighth_0 n_48 v_100 d_16th_0 n_72 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 v_100 d_16th_0 n_71 , , v_100 d_eighth_0 n_48 v_100 d_half_1 n_64 , , v_100 d_16th_0 n_52 v_100 d_16th_0 n_55 , , v_100 d_eighth_0 n_45 , , v_100 d_16th_0 n_48 v_100 d_16th_0 n_52 , , v_100 d_eighth_0 n_45 , , v_100 d_16th_0 n_48 v_100 d_16th_0 n_52 , ,"
-1,piece71,phrases/Goldeneye_Runway_13," t_120 v_68 d_eighth_0 n_40 v_76 d_quarter_1 n_67 v_76 d_quarter_1 n_79 . , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 v_64 d_eighth_0 n_66 v_76 d_quarter_1 n_78 , , v_64 d_eighth_0 n_43 , , v_64 d_eighth_0 n_35 , , v_64 d_eighth_0 n_36 v_72 d_quarter_0 n_62 v_72 d_quarter_0 n_74 , , v_64 d_eighth_0 n_38 , , t_120 v_68 d_eighth_0 n_40 v_76 d_quarter_1 n_64 v_76 d_quarter_1 n_76 , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 v_64 d_eighth_0 n_59 v_76 d_half_0 n_71 , , v_64 d_eighth_0 n_40 , , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 , , t_120 v_68 d_eighth_0 n_40 v_76 d_quarter_1 n_66 v_76 d_quarter_1 n_78 , , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 v_64 d_eighth_0 n_67 v_76 d_quarter_1 n_79 , , v_64 d_eighth_0 n_43 , , v_64 d_eighth_0 n_35 , , v_64 d_eighth_0 n_36 v_72 d_quarter_0 n_66 v_72 d_quarter_0 n_78 , , v_64 d_eighth_0 n_38 , , t_120 v_68 d_eighth_0 n_40 v_76 d_quarter_1 n_67 v_76 d_quarter_1 n_79 , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 v_64 d_eighth_0 n_64 v_76 d_half_0 n_76 , , v_64 d_eighth_0 n_40 , , , , v_64 d_eighth_0 n_40 , , v_64 d_eighth_0 n_38 , ,"
-1,piece75,phrases/Goldeneye_Frigate_1," t_139 v_68 d_quarter_0 n_47 v_68 d_eighth_0 n_64 . , v_64 d_eighth_0 n_66 , , v_64 d_eighth_0 n_66 , , v_64 d_quarter_0 n_48 v_64 d_quarter_0 n_66 , , , , v_52 d_eighth_0 n_64 , , v_52 d_eighth_0 n_64 , , v_52 d_eighth_0 n_64 , , t_139 v_68 d_quarter_0 n_49 v_56 d_eighth_0 n_64 , , v_52 d_eighth_0 n_67 , , v_52 d_eighth_0 n_67 , , v_64 d_quarter_0 n_48 v_64 d_quarter_0 n_67 , , , , v_64 d_eighth_0 n_66 , , v_64 d_eighth_0 n_66 , , v_64 d_eighth_0 n_66 , , t_139 v_68 d_quarter_0 n_40 v_68 d_eighth_0 n_64 , , v_64 d_eighth_0 n_66 , , v_64 d_quarter_0 n_40 v_64 d_eighth_0 n_66 , , v_64 d_quarter_0 n_66 , , v_64 d_quarter_0 n_40 , , v_52 d_eighth_0 n_64 , , v_64 d_quarter_0 n_40 v_52 d_eighth_0 n_64 , , v_52 d_eighth_0 n_64 , , t_139 v_68 d_quarter_0 n_40 v_56 d_eighth_0 n_64 , , v_52 d_eighth_0 n_67 , , v_64 d_quarter_0 n_40 v_52 d_eighth_0 n_67 , , v_64 d_quarter_0 n_67 , , v_64 d_quarter_0 n_40 , , v_64 d_eighth_0 n_66 , , v_64 d_eighth_0 n_40 v_64 d_eighth_0 n_65 , , v_60 d_eighth_0 n_38 v_64 d_eighth_0 n_64 , ,"
1,piece64,phrases/Final_Fantasy_7_GoldSaucer_4," t_160 v_108 d_eighth_1 n_50 v_108 d_eighth_0 n_66 . , v_108 d_eighth_0 n_67 , , v_108 d_eighth_1 n_50 v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_69 , , v_108 d_eighth_0 n_49 , , v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_74 , , v_108 d_eighth_0 n_47 , , t_160 v_108 d_eighth_1 n_45 v_108 d_eighth_1 n_73 , , , , v_108 d_eighth_1 n_55 v_108 d_eighth_1 n_76 , , , , v_108 d_eighth_1 n_49 v_108 d_eighth_1 n_69 , , , , v_108 d_eighth_1 n_45 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_73 , , t_160 v_108 d_eighth_1 n_74 , , , , v_108 d_eighth_1 n_47 v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_71 , , , , v_108 d_eighth_1 n_69 , , , , v_108 d_eighth_1 n_45 v_108 d_eighth_1 n_52 v_108 d_eighth_1 n_67 , , , , t_160 v_108 d_eighth_1 n_50 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_1 n_45 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_67 , , v_108 d_eighth_1 n_50 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_0 n_49 v_108 d_eighth_1 n_62 , , v_108 d_eighth_0 n_47 , ,"
-1,piece46,phrases/Final_Fantasy_7_MarkoftheTraitor_6," t_113 v_108 d_eighth_1 n_41 . , , , v_108 d_half_0 n_51 v_108 d_half_0 n_53 v_108 d_half_0 n_58 v_108 d_eighth_0 n_63 , , v_108 d_eighth_0 n_68 , , v_108 d_eighth_1 n_70 , , , , v_108 d_eighth_1 n_68 , , , , t_113 v_108 d_eighth_1 n_67 , , , , v_108 d_eighth_1 n_53 v_108 d_eighth_1 n_55 v_108 d_eighth_1 n_60 v_108 d_eighth_0 n_65 , , v_108 d_eighth_0 n_68 , , v_108 d_eighth_1 n_67 , , v_108 d_eighth_0 n_46 , , v_108 d_eighth_0 n_51 v_108 d_eighth_1 n_63 , , v_108 d_eighth_0 n_48 , , t_113 v_108 d_eighth_1 n_41 v_108 d_eighth_1 n_62 , , , , v_108 d_half_0 n_51 v_108 d_half_0 n_53 v_108 d_half_0 n_58 v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_62 , , v_108 d_whole_0 n_63 , , , , , , , , t_113 , , , , v_108 d_half_0 n_53 v_108 d_half_0 n_55 v_108 d_half_0 n_60 , , , , , , , , , , , ,"
1,piece79,phrases/Super_Mario_World_ForestofIllusion_2," t_129 v_124 d_quarter_0 n_44 v_124 d_16th_0 n_60 . v_124 d_16th_0 n_62 , v_124 d_eighth_0 n_60 , , v_124 d_quarter_0 n_51 v_124 d_16th_0 n_60 , v_124 d_16th_0 n_62 , v_124 d_eighth_0 n_60 , , v_124 d_16th_0 n_50 v_124 d_16th_0 n_60 , , v_124 d_quarter_1 n_56 v_124 d_quarter_0 n_72 , , , , v_124 d_16th_0 n_72 , , t_129 v_124 d_quarter_0 n_43 v_124 d_eighth_0 n_71 , , v_124 d_16th_0 n_62 , , v_124 d_quarter_0 n_55 v_124 d_16th_0 n_62 , , v_124 d_16th_0 n_62 , , v_124 d_eighth_0 n_58 v_124 d_quarter_1 n_62 , , v_124 d_quarter_1 n_59 , , , , , , t_129 v_124 d_quarter_0 n_44 v_124 d_16th_0 n_60 , v_124 d_16th_0 n_62 , v_124 d_eighth_0 n_60 , , v_124 d_quarter_0 n_51 v_124 d_16th_0 n_60 , v_124 d_16th_0 n_62 , v_124 d_eighth_0 n_60 , , v_124 d_16th_0 n_50 v_124 d_16th_0 n_60 , , v_124 d_quarter_1 n_56 v_124 d_quarter_0 n_72 , , , , v_124 d_16th_0 n_72 , , t_129 v_124 d_quarter_0 n_43 v_124 d_eighth_0 n_71 , , v_124 d_16th_0 n_62 , , v_124 d_quarter_0 n_55 v_124 d_16th_0 n_62 , , v_124 d_16th_0 n_62 , , v_124 d_eighth_0 n_58 v_124 d_quarter_1 n_62 , , v_124 d_quarter_1 n_59 , , , , , ,"
1,piece48,phrases/Final_Fantasy_7_Tifa_9," t_89 v_100 d_eighth_0 n_41 v_80 d_quarter_0 n_84 . , v_100 d_eighth_0 n_48 , , v_100 d_eighth_0 n_53 , , v_100 d_half_0 n_57 v_80 d_quarter_0 n_89 , , , , v_100 d_eighth_0 n_72 , , v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_79 , , t_89 v_100 d_eighth_0 n_41 v_100 d_eighth_0 n_72 v_100 d_eighth_0 n_77 v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_48 v_100 d_eighth_0 n_69 v_100 d_eighth_0 n_72 , , v_100 d_eighth_0 n_53 , , v_100 d_half_0 n_55 v_100 d_half_0 n_57 v_100 d_half_0 n_60 , , , , v_100 d_eighth_0 n_72 , , v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_79 , , t_89 v_100 d_eighth_0 n_45 v_100 d_eighth_0 n_72 v_100 d_eighth_0 n_76 v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_52 v_100 d_eighth_0 n_76 v_100 d_eighth_0 n_81 v_100 d_eighth_0 n_84 , , v_100 d_eighth_0 n_57 , , v_100 d_half_0 n_59 n_60 v_100 d_half_0 n_64 , , , , v_100 d_eighth_0 n_77 , , v_100 d_quarter_0 n_81 v_100 d_quarter_0 n_84 v_100 d_eighth_0 n_89 , , v_100 d_eighth_0 n_88 , , t_89 v_100 d_eighth_0 n_46 v_100 d_half_0 n_77 v_100 d_half_0 n_82 v_100 d_whole_0 n_86 , , v_100 d_eighth_0 n_50 , , v_100 d_eighth_0 n_53 , , v_100 d_eighth_0 n_58 , , v_100 d_eighth_0 n_45 v_100 d_half_0 n_77 v_100 d_half_0 n_81 , , v_100 d_eighth_0 n_50 , , v_100 d_eighth_0 n_53 , , v_100 d_eighth_0 n_57 , ,"
1,piece29,phrases/Tetris_EnterYourName_1," t_160 v_124 d_eighth_0 n_48 . , , v_124 d_16th_0 n_64 , v_124 d_eighth_1 n_62 v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_69 , , , v_124 d_16th_0 n_60 , v_124 d_eighth_0 n_49 , , , v_124 d_16th_0 n_69 , v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_69 v_124 d_16th_0 n_71 , , , v_124 d_16th_0 n_72 , t_160 v_124 d_eighth_0 n_50 v_124 d_16th_0 n_72 , , , , v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_69 v_124 d_eighth_0 n_72 , , , , v_124 d_eighth_0 n_45 v_124 d_16th_0 n_72 , , v_124 d_16th_0 n_72 , , v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_69 , v_124 d_16th_0 n_72 , v_124 d_16th_0 n_74 , v_124 d_16th_0 n_75 , t_160 v_124 d_eighth_0 n_43 v_124 d_eighth_0 n_76 , , , , v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_74 , , , , v_124 d_eighth_0 n_43 v_124 d_eighth_0 n_71 , , , , v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 v_124 d_eighth_0 n_69 , , , , t_160 v_124 d_eighth_0 n_48 v_124 d_eighth_0 n_67 , , , , v_124 d_eighth_0 n_64 v_124 d_eighth_0 n_67 , , , , v_124 d_eighth_0 n_43 , , , , v_124 d_eighth_0 n_64 v_124 d_eighth_0 n_67 , , , ,"
1,piece67,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_0,"t_160 v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_62 , , v_108 d_eighth_0 n_54 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_62 v_108 d_eighth_0 n_73 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_62 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_49 v_108 d_half_0 n_61 v_108 d_eighth_1 n_71 , , v_108 d_eighth_0 n_54 , , t_160 v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_61 v_108 d_quarter_0 n_67 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_61 , , v_108 d_eighth_0 n_47 v_108 d_half_0 n_59 v_108 d_eighth_1 n_69 , , v_108 d_eighth_0 n_54 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_69 , , t_160 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_49 v_108 d_half_0 n_61 v_108 d_eighth_1 n_67 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_61 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_49 v_108 d_quarter_0 n_66 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_61 , , t_160 v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_62 , , v_108 d_eighth_0 n_54 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_62 v_108 d_eighth_0 n_73 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_62 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_49 v_108 d_half_0 n_61 v_108 d_eighth_1 n_71 , , v_108 d_eighth_0 n_54 , ,"
1,piece64,phrases/Final_Fantasy_7_GoldSaucer_7," t_160 v_108 d_quarter_2 n_52 v_108 d_eighth_1 n_64 . , , , v_108 d_eighth_1 n_67 , , , , v_108 d_quarter_2 n_47 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_1 n_62 , , , , t_160 v_108 d_half_0 n_52 v_108 d_half_0 n_64 , , , , , , , , , , , , v_108 d_eighth_1 n_47 , , v_108 d_eighth_0 n_62 , , t_160 v_108 d_quarter_2 n_52 v_108 d_eighth_1 n_64 , , , , v_108 d_eighth_1 n_67 , , , , v_108 d_quarter_2 n_47 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_1 n_62 , , , , t_160 v_108 d_eighth_1 n_52 v_108 d_half_0 n_64 , , , , v_108 d_eighth_1 n_50 , , , , v_108 d_eighth_1 n_52 , , , , v_108 d_eighth_1 n_54 , , , ,"
1,piece48,phrases/Final_Fantasy_7_Tifa_6," t_89 v_84 d_eighth_0 n_43 . , v_84 d_eighth_0 n_50 , , v_84 d_eighth_0 n_55 , , v_84 d_half_0 n_58 , , , , v_84 d_eighth_0 n_74 , , v_84 d_eighth_0 n_82 , , v_84 d_eighth_0 n_81 , , t_89 v_84 d_eighth_0 n_43 v_84 d_eighth_0 n_82 , , v_84 d_eighth_0 n_50 v_84 d_quarter_1 n_74 , , v_84 d_eighth_0 n_55 , , v_84 d_quarter_0 n_57 n_58 v_84 d_quarter_0 n_62 , , , , v_84 d_eighth_0 n_55 v_84 d_eighth_0 n_74 , , v_84 d_quarter_0 n_62 v_84 d_quarter_0 n_65 v_84 d_eighth_0 n_82 , , v_84 d_eighth_0 n_81 , , t_89 v_84 d_quarter_1 n_62 v_84 d_quarter_1 n_67 v_84 d_eighth_0 n_82 , , v_84 d_quarter_1 n_64 v_84 d_eighth_0 n_79 , , v_84 d_quarter_1 n_60 , , v_84 d_half_0 n_58 v_84 d_half_0 n_62 , , , , v_84 d_eighth_0 n_79 , , v_84 d_quarter_0 n_48 v_84 d_eighth_0 n_77 , , v_84 d_eighth_0 n_79 , , t_89 v_84 d_eighth_0 n_41 v_84 d_whole_0 n_81 , , v_84 d_eighth_0 n_48 , , v_84 d_eighth_0 n_53 , , v_84 d_quarter_1 n_60 v_84 d_whole_0 n_65 , , , , , , v_84 d_quarter_0 n_55 v_84 d_quarter_0 n_58 , , , ,"
1,piece97,phrases/BanjoKazooie_GobisValley_15," t_120 v_96 d_quarter_0 n_42 . , v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_42 , , v_96 d_eighth_0 n_44 v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_quarter_0 n_46 , , v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_44 , , v_96 d_eighth_0 n_42 v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , t_120 v_96 d_eighth_0 n_41 , , v_96 d_16th_0 n_48 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , v_96 d_16th_0 n_48 , v_96 d_eighth_0 n_41 , , v_96 d_eighth_0 n_47 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , , v_96 d_eighth_0 n_41 , , v_96 d_16th_0 n_48 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , v_96 d_16th_0 n_48 , v_96 d_eighth_0 n_41 , , v_96 d_eighth_0 n_47 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , , t_120 v_96 d_quarter_0 n_42 , , v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_42 , , v_96 d_eighth_0 n_44 v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_quarter_0 n_46 , , v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_44 , , v_96 d_eighth_0 n_42 v_96 d_eighth_0 n_66 v_96 d_eighth_0 n_70 , , t_120 v_96 d_quarter_0 n_41 , , v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , , v_96 d_eighth_0 n_41 , , v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , , v_96 d_quarter_0 n_45 , , v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , , v_96 d_eighth_0 n_43 , , v_96 d_eighth_0 n_41 v_96 d_eighth_0 n_65 v_96 d_eighth_0 n_69 , ,"
-1,piece25,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_3," t_68 v_108 d_quarter_2 n_52 v_108 d_quarter_2 n_55 v_108 d_quarter_2 n_59 v_108 d_16th_0 n_64 . v_108 d_16th_0 n_67 , v_108 d_16th_0 n_71 , , v_108 d_16th_0 n_76 , v_108 d_16th_0 n_71 , v_108 d_16th_0 n_67 , , v_108 d_quarter_2 n_52 v_108 d_quarter_2 n_55 v_108 d_quarter_2 n_60 v_108 d_16th_0 n_64 , v_108 d_16th_0 n_67 , v_108 d_16th_0 n_72 , , v_108 d_16th_0 n_76 , v_108 d_16th_0 n_72 , v_108 d_16th_0 n_67 , , t_68 v_108 d_whole_4 n_52 v_108 d_whole_4 n_55 v_108 d_whole_4 n_59 v_108 d_whole_4 n_64 , , , , , , , , , , , , , , , , t_68 , , , , , , , , , , , , , , , , t_68 v_108 d_half_3 n_57 v_108 d_half_3 n_60 v_108 d_half_3 n_65 v_108 d_quarter_2 n_76 , , , , , , , , v_108 d_eighth_1 n_74 , , , , v_108 d_eighth_1 n_72 , , , ,"
